strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
KRNHWL	K	R	N	H	W	L	55.205000000000005	0.0	0.0	0.0	3.0500000000000003	2.745
KRNHCL	K	R	N	H	C	L	102.265	0.0	0.0	0.0	5.65	5.085
KRNCPM	K	R	N	C	P	M	2792.83	0.0	0.0	0.0	154.3	138.87
KRNCPL	K	R	N	C	P	L	2608.21	0.0	0.0	0.0	144.1	129.69
KRNCDM	K	R	N	C	D	M	442.545	0.0	0.0	0.0	24.450000000000003	22.005
KRNCDL	K	R	N	C	D	L	1200.03	0.0	0.0	0.0	66.3	59.669999999999995
KRNCWS	K	R	N	C	W	S	118.555	0.0	0.0	0.0	6.550000000000001	5.895
KRNCWP	K	R	N	C	W	P	276.93	0.0	0.0	0.0	15.3	13.77
KRNCWM	K	R	N	C	W	M	2008.1950000000002	0.0	0.0	0.0	110.95	99.85499999999999
KRNCWL	K	R	N	C	W	L	2585.585	0.0	0.0	0.0	142.85	128.565
KRNCCP	K	R	N	C	C	P	54.3	0.0	0.0	0.0	3.0	2.6999999999999997
KRNCCM	K	R	N	C	C	M	487.79499999999996	0.0	0.0	0.0	26.950000000000003	24.255
KRNCCL	K	R	N	C	C	L	1466.1	0.0	0.0	0.0	81.0	72.89999999999999
KRNCIS	K	R	N	C	I	S	185.525	0.0	0.0	0.0	10.25	9.225
KRNCIP	K	R	N	C	I	P	288.695	0.0	0.0	0.0	15.950000000000001	14.354999999999999
KRNCIM	K	R	N	C	I	M	1666.105	0.0	0.0	0.0	92.05000000000001	82.845
KRNCIL	K	R	N	C	I	L	2804.5950000000003	0.0	0.0	0.0	154.95000000000002	139.45499999999998
KRNCAS	K	R	N	C	A	S	105.885	0.0	0.0	0.0	5.8500000000000005	5.265
KRNCAP	K	R	N	C	A	P	91.405	0.0	0.0	0.0	5.050000000000001	4.545
KRNCAM	K	R	N	C	A	M	460.64500000000004	0.0	0.0	0.0	25.450000000000003	22.904999999999998
KRNCAL	K	R	N	C	A	L	1198.22	0.0	0.0	0.0	66.2	59.58
KRNCLM	K	R	N	C	L	M	322.18	0.0	0.0	0.0	17.8	16.02
KRNCLL	K	R	N	C	L	L	265.165	0.0	0.0	0.0	14.65	13.184999999999999
KRNRPM	K	R	N	R	P	M	1071.52	0.0	0.0	0.0	59.2	53.28
KRNRPL	K	R	N	R	P	L	1209.9850000000001	0.0	0.0	0.0	66.85000000000001	60.165
KRNRDS	K	R	N	R	D	S	52.49	0.0	0.0	0.0	2.9000000000000004	2.61
KRNRDM	K	R	N	R	D	M	941.2	0.0	0.0	0.0	52.0	46.8
KRNRDL	K	R	N	R	D	L	1582.845	0.0	0.0	0.0	87.45	78.705
KRNRWS	K	R	N	R	W	S	119.46000000000001	0.0	0.0	0.0	6.6000000000000005	5.9399999999999995
KRNRWM	K	R	N	R	W	M	334.85	0.0	0.0	0.0	18.5	16.65
KRNRWL	K	R	N	R	W	L	528.52	0.0	0.0	0.0	29.200000000000003	26.279999999999998
KRNRCM	K	R	N	R	C	M	101.36	0.0	0.0	0.0	5.6000000000000005	5.04
KRNRCL	K	R	N	R	C	L	264.26	0.0	0.0	0.0	14.600000000000001	13.139999999999999
KRNRIP	K	R	N	R	I	P	136.655	0.0	0.0	0.0	7.550000000000001	6.795
KRNRIM	K	R	N	R	I	M	555.67	0.0	0.0	0.0	30.700000000000003	27.63
KRNRIL	K	R	N	R	I	L	1765.655	0.0	0.0	0.0	97.55000000000001	87.795
KRNRAM	K	R	N	R	A	M	109.50500000000001	0.0	0.0	0.0	6.050000000000001	5.444999999999999
KRNRAL	K	R	N	R	A	L	228.965	0.0	0.0	0.0	12.65	11.385
KRNRLM	K	R	N	R	L	M	57.015	0.0	0.0	0.0	3.1500000000000004	2.835
KRNRLL	K	R	N	R	L	L	141.17999999999998	0.0	0.0	0.0	7.800000000000001	7.02
KROLPM	K	R	O	L	P	M	49.775	0.0	0.0	0.0	2.75	2.475
KROLWL	K	R	O	L	W	L	501.36999999999995	0.0	0.0	0.0	27.700000000000003	24.93
KROLCM	K	R	O	L	C	M	60.635	0.0	0.0	0.0	3.35	3.0149999999999997
KROLCL	K	R	O	L	C	L	559.2900000000001	0.0	0.0	0.0	30.900000000000002	27.81
KROLIP	K	R	O	L	I	P	83.26	0.0	0.0	0.0	4.6000000000000005	4.14
KROLIM	K	R	O	L	I	M	286.885	0.0	0.0	0.0	15.850000000000001	14.264999999999999
KROLIL	K	R	O	L	I	L	540.285	0.0	0.0	0.0	29.85	26.865
KROLAM	K	R	O	L	A	M	181.0	0.0	0.0	0.0	10.0	9.0
KROLAL	K	R	O	L	A	L	375.575	0.0	0.0	0.0	20.75	18.675
KROLLM	K	R	O	L	L	M	95.025	0.0	0.0	0.0	5.25	4.725
KROLLL	K	R	O	L	L	L	123.07999999999998	0.0	0.0	0.0	6.800000000000001	6.12
KROHWL	K	R	O	H	W	L	84.16499999999999	0.0	0.0	0.0	4.65	4.185
KROHCL	K	R	O	H	C	L	125.79500000000002	0.0	0.0	0.0	6.95	6.255
KROCPM	K	R	O	C	P	M	108.6	0.0	0.0	0.0	6.0	5.3999999999999995
KROCPL	K	R	O	C	P	L	156.565	0.0	0.0	0.0	8.65	7.785
KROCDL	K	R	O	C	D	L	123.07999999999998	0.0	0.0	0.0	6.800000000000001	6.12
KROCWL	K	R	O	C	W	L	143.895	0.0	0.0	0.0	7.95	7.154999999999999
KROCCL	K	R	O	C	C	L	49.775	0.0	0.0	0.0	2.75	2.475
KROCIP	K	R	O	C	I	P	66.97	0.0	0.0	0.0	3.7	3.33
KROCIM	K	R	O	C	I	M	482.365	0.0	0.0	0.0	26.650000000000002	23.985
KROCIL	K	R	O	C	I	L	589.1550000000001	0.0	0.0	0.0	32.550000000000004	29.294999999999998
KROCAP	K	R	O	C	A	P	52.49	0.0	0.0	0.0	2.9000000000000004	2.61
KROCAM	K	R	O	C	A	M	141.17999999999998	0.0	0.0	0.0	7.800000000000001	7.02
KROCAL	K	R	O	C	A	L	200.91	0.0	0.0	0.0	11.100000000000001	9.99
KROCLM	K	R	O	C	L	M	94.12	0.0	0.0	0.0	5.2	4.68
KROCLL	K	R	O	C	L	L	62.445	0.0	0.0	0.0	3.45	3.105
KRORPS	K	R	O	R	P	S	68.78	0.0	0.0	0.0	3.8000000000000003	3.42
KRORPM	K	R	O	R	P	M	178.285	0.0	0.0	0.0	9.850000000000001	8.865
KRORPL	K	R	O	R	P	L	404.53499999999997	0.0	0.0	0.0	22.35	20.115
KRORDS	K	R	O	R	D	S	72.4	0.0	0.0	0.0	4.0	3.5999999999999996
KRORDM	K	R	O	R	D	M	344.805	0.0	0.0	0.0	19.05	17.145
KRORDL	K	R	O	R	D	L	724.0	0.0	0.0	0.0	40.0	36.0
KRORWS	K	R	O	R	W	S	104.98	0.0	0.0	0.0	5.800000000000001	5.22
KRORWM	K	R	O	R	W	M	218.105	0.0	0.0	0.0	12.05	10.844999999999999
KRORWL	K	R	O	R	W	L	603.635	0.0	0.0	0.0	33.35	30.015
KRORCM	K	R	O	R	C	M	107.695	0.0	0.0	0.0	5.95	5.3549999999999995
KRORCL	K	R	O	R	C	L	487.79499999999996	0.0	0.0	0.0	26.950000000000003	24.255
KRORIM	K	R	O	R	I	M	379.195	0.0	0.0	0.0	20.950000000000003	18.855
KRORIL	K	R	O	R	I	L	312.225	0.0	0.0	0.0	17.25	15.524999999999999
KRORAM	K	R	O	R	A	M	191.86	0.0	0.0	0.0	10.600000000000001	9.54
KRORAL	K	R	O	R	A	L	156.565	0.0	0.0	0.0	8.65	7.785
KRPLPM	K	R	P	L	P	M	212.675	0.0	0.0	0.0	11.75	10.575
KRPLPL	K	R	P	L	P	L	108.6	0.0	0.0	0.0	6.0	5.3999999999999995
KRPLDM	K	R	P	L	D	M	106.78999999999999	0.0	0.0	0.0	5.9	5.31
KRPLDL	K	R	P	L	D	L	149.325	0.0	0.0	0.0	8.25	7.425
KRPLWM	K	R	P	L	W	M	123.985	0.0	0.0	0.0	6.8500000000000005	6.165
KRPLWL	K	R	P	L	W	L	426.255	0.0	0.0	0.0	23.55	21.195
KRPLCL	K	R	P	L	C	L	57.015	0.0	0.0	0.0	3.1500000000000004	2.835
KRPLIP	K	R	P	L	I	P	208.15	0.0	0.0	0.0	11.5	10.35
KRPLIM	K	R	P	L	I	M	1472.4350000000002	0.0	0.0	0.0	81.35000000000001	73.215
KRPLIL	K	R	P	L	I	L	1861.585	0.0	0.0	0.0	102.85000000000001	92.565
KRPLAP	K	R	P	L	A	P	213.57999999999998	0.0	0.0	0.0	11.8	10.62
KRPLAM	K	R	P	L	A	M	695.9449999999999	0.0	0.0	0.0	38.45	34.605
KRPLAL	K	R	P	L	A	L	875.135	0.0	0.0	0.0	48.35	43.515
KRPLLP	K	R	P	L	L	P	70.58999999999999	0.0	0.0	0.0	3.9000000000000004	3.51
KRPLLM	K	R	P	L	L	M	247.06500000000003	0.0	0.0	0.0	13.65	12.285
KRPLLL	K	R	P	L	L	L	212.675	0.0	0.0	0.0	11.75	10.575
KRPHDL	K	R	P	H	D	L	48.87	0.0	0.0	0.0	2.7	2.4299999999999997
KRPHWM	K	R	P	H	W	M	111.315	0.0	0.0	0.0	6.15	5.535
KRPHWL	K	R	P	H	W	L	100.455	0.0	0.0	0.0	5.550000000000001	4.995
KRPHCL	K	R	P	H	C	L	81.45	0.0	0.0	0.0	4.5	4.05
KRPHIM	K	R	P	H	I	M	72.4	0.0	0.0	0.0	4.0	3.5999999999999996
KRPHIL	K	R	P	H	I	L	77.83	0.0	0.0	0.0	4.3	3.8699999999999997
KRPHAM	K	R	P	H	A	M	64.25500000000001	0.0	0.0	0.0	3.5500000000000003	3.195
KRPHLL	K	R	P	H	L	L	49.775	0.0	0.0	0.0	2.75	2.475
KRPCPM	K	R	P	C	P	M	762.01	0.0	0.0	0.0	42.1	37.89
KRPCPL	K	R	P	C	P	L	318.56	0.0	0.0	0.0	17.6	15.84
KRPCDM	K	R	P	C	D	M	106.78999999999999	0.0	0.0	0.0	5.9	5.31
KRPCDL	K	R	P	C	D	L	281.455	0.0	0.0	0.0	15.55	13.995
KRPCWM	K	R	P	C	W	M	439.83	0.0	0.0	0.0	24.3	21.869999999999997
KRPCWL	K	R	P	C	W	L	525.8050000000001	0.0	0.0	0.0	29.05	26.145
KRPCCL	K	R	P	C	C	L	139.37	0.0	0.0	0.0	7.7	6.93
KRPCIP	K	R	P	C	I	P	299.555	0.0	0.0	0.0	16.55	14.895
KRPCIM	K	R	P	C	I	M	2082.4049999999997	0.0	0.0	0.0	115.05000000000001	103.545
KRPCIL	K	R	P	C	I	L	2708.665	0.0	0.0	0.0	149.65	134.685
KRPCAP	K	R	P	C	A	P	151.13500000000002	0.0	0.0	0.0	8.35	7.515
KRPCAM	K	R	P	C	A	M	494.13000000000005	0.0	0.0	0.0	27.3	24.57
KRPCAL	K	R	P	C	A	L	757.485	0.0	0.0	0.0	41.85	37.665
KRPCLP	K	R	P	C	L	P	103.17	0.0	0.0	0.0	5.7	5.13
KRPCLM	K	R	P	C	L	M	328.51500000000004	0.0	0.0	0.0	18.150000000000002	16.335
KRPCLL	K	R	P	C	L	L	498.65500000000003	0.0	0.0	0.0	27.55	24.794999999999998
KRPRPS	K	R	P	R	P	S	489.605	0.0	0.0	0.0	27.05	24.345
KRPRPM	K	R	P	R	P	M	1286.91	0.0	0.0	0.0	71.10000000000001	63.989999999999995
KRPRPL	K	R	P	R	P	L	2247.115	0.0	0.0	0.0	124.15	111.735
KRPRDS	K	R	P	R	D	S	400.915	0.0	0.0	0.0	22.150000000000002	19.935
KRPRDM	K	R	P	R	D	M	1880.59	0.0	0.0	0.0	103.9	93.50999999999999
KRPRDL	K	R	P	R	D	L	2966.59	0.0	0.0	0.0	163.9	147.51
KRPRWS	K	R	P	R	W	S	794.59	0.0	0.0	0.0	43.900000000000006	39.51
KRPRWP	K	R	P	R	W	P	275.12	0.0	0.0	0.0	15.200000000000001	13.68
KRPRWM	K	R	P	R	W	M	1432.615	0.0	0.0	0.0	79.15	71.235
KRPRWL	K	R	P	R	W	L	2140.325	0.0	0.0	0.0	118.25	106.425
KRPRCS	K	R	P	R	C	S	402.725	0.0	0.0	0.0	22.25	20.025
KRPRCP	K	R	P	R	C	P	113.125	0.0	0.0	0.0	6.25	5.625
KRPRCM	K	R	P	R	C	M	428.97	0.0	0.0	0.0	23.700000000000003	21.33
KRPRCL	K	R	P	R	C	L	1556.6	0.0	0.0	0.0	86.0	77.39999999999999
KRPRIS	K	R	P	R	I	S	270.595	0.0	0.0	0.0	14.950000000000001	13.455
KRPRIP	K	R	P	R	I	P	818.12	0.0	0.0	0.0	45.2	40.68
KRPRIM	K	R	P	R	I	M	2504.135	0.0	0.0	0.0	138.35	124.515
KRPRIL	K	R	P	R	I	L	1852.535	0.0	0.0	0.0	102.35000000000001	92.115
KRPRAS	K	R	P	R	A	S	75.115	0.0	0.0	0.0	4.15	3.735
KRPRAP	K	R	P	R	A	P	92.31	0.0	0.0	0.0	5.1000000000000005	4.59
KRPRAM	K	R	P	R	A	M	800.925	0.0	0.0	0.0	44.25	39.824999999999996
KRPRAL	K	R	P	R	A	L	789.16	0.0	0.0	0.0	43.6	39.24
KRPRLS	K	R	P	R	L	S	52.49	0.0	0.0	0.0	2.9000000000000004	2.61
KRPRLP	K	R	P	R	L	P	83.26	0.0	0.0	0.0	4.6000000000000005	4.14
KRPRLM	K	R	P	R	L	M	249.78	0.0	0.0	0.0	13.8	12.42
KRPRLL	K	R	P	R	L	L	362.0	0.0	0.0	0.0	20.0	18.0
KNNLPS	K	N	N	L	P	S	369.24	0.0	0.0	0.0	20.400000000000002	18.36
KNNLPM	K	N	N	L	P	M	2257.07	0.0	0.0	0.0	124.7	112.22999999999999
KNNLPL	K	N	N	L	P	L	2782.875	0.0	0.0	0.0	153.75	138.375
KNNLDS	K	N	N	L	D	S	583.725	0.0	0.0	0.0	32.25	29.025
KNNLDM	K	N	N	L	D	M	966.5400000000001	0.0	0.0	0.0	53.400000000000006	48.059999999999995
KNNLDL	K	N	N	L	D	L	2372.9100000000003	0.0	0.0	0.0	131.1	117.99
KNNLWS	K	N	N	L	W	S	955.6800000000001	0.0	0.0	0.0	52.800000000000004	47.519999999999996
KNNLWP	K	N	N	L	W	P	545.715	0.0	0.0	0.0	30.150000000000002	27.134999999999998
KNNLWM	K	N	N	L	W	M	3216.3700000000003	0.0	0.0	0.0	177.70000000000002	159.93
KNNLWL	K	N	N	L	W	L	6809.22	0.0	0.0	0.0	376.20000000000005	338.58
KNNLCS	K	N	N	L	C	S	535.76	0.0	0.0	0.0	29.6	26.64
KNNLCP	K	N	N	L	C	P	217.2	0.0	0.0	0.0	12.0	10.799999999999999
KNNLCM	K	N	N	L	C	M	1680.585	0.0	0.0	0.0	92.85000000000001	83.565
KNNLCL	K	N	N	L	C	L	6049.925	0.0	0.0	0.0	334.25	300.825
KNNLIS	K	N	N	L	I	S	1427.1850000000002	0.0	0.0	0.0	78.85000000000001	70.965
KNNLIP	K	N	N	L	I	P	442.545	0.0	0.0	0.0	24.450000000000003	22.005
KNNLIM	K	N	N	L	I	M	2631.74	0.0	0.0	0.0	145.4	130.85999999999999
KNNLIL	K	N	N	L	I	L	4662.5599999999995	0.0	0.0	0.0	257.6	231.84
KNNLAS	K	N	N	L	A	S	503.18000000000006	0.0	0.0	0.0	27.8	25.02
KNNLAP	K	N	N	L	A	P	390.055	0.0	0.0	0.0	21.55	19.395
KNNLAM	K	N	N	L	A	M	1950.275	0.0	0.0	0.0	107.75	96.975
KNNLAL	K	N	N	L	A	L	3646.2450000000003	0.0	0.0	0.0	201.45000000000002	181.305
KNNLLS	K	N	N	L	L	S	46.155	0.0	0.0	0.0	2.5500000000000003	2.295
KNNLLP	K	N	N	L	L	P	129.415	0.0	0.0	0.0	7.15	6.435
KNNLLM	K	N	N	L	L	M	831.6949999999999	0.0	0.0	0.0	45.95	41.355
KNNLLL	K	N	N	L	L	L	739.385	0.0	0.0	0.0	40.85	36.765
KNNHPM	K	N	N	H	P	M	58.825	0.0	0.0	0.0	3.25	2.925
KNNHWM	K	N	N	H	W	M	48.87	0.0	0.0	0.0	2.7	2.4299999999999997
KNNHIP	K	N	N	H	I	P	68.78	0.0	0.0	0.0	3.8000000000000003	3.42
KNNHIM	K	N	N	H	I	M	93.21499999999999	0.0	0.0	0.0	5.15	4.635
KNNHIL	K	N	N	H	I	L	59.730000000000004	0.0	0.0	0.0	3.3000000000000003	2.9699999999999998
KNNHAM	K	N	N	H	A	M	62.445	0.0	0.0	0.0	3.45	3.105
KNNHLM	K	N	N	H	L	M	49.775	0.0	0.0	0.0	2.75	2.475
KNNCPS	K	N	N	C	P	S	1081.475	0.0	0.0	0.0	59.75	53.775
KNNCPM	K	N	N	C	P	M	18327.155000000002	0.0	0.0	0.0	1012.5500000000001	911.295
KNNCPL	K	N	N	C	P	L	22033.13	0.0	0.0	0.0	1217.3	1095.57
KNNCDS	K	N	N	C	D	S	1014.505	0.0	0.0	0.0	56.050000000000004	50.445
KNNCDM	K	N	N	C	D	M	3866.1600000000003	0.0	0.0	0.0	213.60000000000002	192.23999999999998
KNNCDL	K	N	N	C	D	L	10793.03	0.0	0.0	0.0	596.3000000000001	536.67
KNNCWS	K	N	N	C	W	S	802.735	0.0	0.0	0.0	44.35	39.915
KNNCWP	K	N	N	C	W	P	1153.875	0.0	0.0	0.0	63.75	57.375
KNNCWM	K	N	N	C	W	M	8811.08	0.0	0.0	0.0	486.8	438.12
KNNCWL	K	N	N	C	W	L	14831.140000000001	0.0	0.0	0.0	819.4000000000001	737.4599999999999
KNNCCS	K	N	N	C	C	S	302.27000000000004	0.0	0.0	0.0	16.7	15.03
KNNCCP	K	N	N	C	C	P	381.90999999999997	0.0	0.0	0.0	21.1	18.99
KNNCCM	K	N	N	C	C	M	1851.63	0.0	0.0	0.0	102.30000000000001	92.07
KNNCCL	K	N	N	C	C	L	8391.16	0.0	0.0	0.0	463.6	417.24
KNNCIS	K	N	N	C	I	S	753.865	0.0	0.0	0.0	41.650000000000006	37.485
KNNCIP	K	N	N	C	I	P	1782.85	0.0	0.0	0.0	98.5	88.64999999999999
KNNCIM	K	N	N	C	I	M	12951.455	0.0	0.0	0.0	715.5500000000001	643.995
KNNCIL	K	N	N	C	I	L	14729.78	0.0	0.0	0.0	813.8000000000001	732.42
KNNCAS	K	N	N	C	A	S	260.64000000000004	0.0	0.0	0.0	14.4	12.959999999999999
KNNCAP	K	N	N	C	A	P	678.75	0.0	0.0	0.0	37.5	33.75
KNNCAM	K	N	N	C	A	M	3097.815	0.0	0.0	0.0	171.15	154.035
KNNCAL	K	N	N	C	A	L	6035.445000000001	0.0	0.0	0.0	333.45000000000005	300.10499999999996
KNNCLS	K	N	N	C	L	S	81.45	0.0	0.0	0.0	4.5	4.05
KNNCLP	K	N	N	C	L	P	600.92	0.0	0.0	0.0	33.2	29.88
KNNCLM	K	N	N	C	L	M	2430.83	0.0	0.0	0.0	134.3	120.86999999999999
KNNCLL	K	N	N	C	L	L	3148.4950000000003	0.0	0.0	0.0	173.95000000000002	156.555
KNNRPS	K	N	N	R	P	S	170.14	0.0	0.0	0.0	9.4	8.459999999999999
KNNRPM	K	N	N	R	P	M	2958.445	0.0	0.0	0.0	163.45000000000002	147.105
KNNRPL	K	N	N	R	P	L	4632.695000000001	0.0	0.0	0.0	255.95000000000002	230.355
KNNRDM	K	N	N	R	D	M	1288.72	0.0	0.0	0.0	71.2	64.08
KNNRDL	K	N	N	R	D	L	2751.2	0.0	0.0	0.0	152.0	136.79999999999998
KNNRWP	K	N	N	R	W	P	391.865	0.0	0.0	0.0	21.650000000000002	19.485
KNNRWM	K	N	N	R	W	M	2002.7649999999999	0.0	0.0	0.0	110.65	99.585
KNNRWL	K	N	N	R	W	L	2911.385	0.0	0.0	0.0	160.85000000000002	144.765
KNNRCM	K	N	N	R	C	M	394.58	0.0	0.0	0.0	21.8	19.62
KNNRCL	K	N	N	R	C	L	997.3100000000001	0.0	0.0	0.0	55.1	49.589999999999996
KNNRIP	K	N	N	R	I	P	590.965	0.0	0.0	0.0	32.65	29.384999999999998
KNNRIM	K	N	N	R	I	M	1619.95	0.0	0.0	0.0	89.5	80.55
KNNRIL	K	N	N	R	I	L	1196.41	0.0	0.0	0.0	66.10000000000001	59.489999999999995
KNNRAP	K	N	N	R	A	P	78.735	0.0	0.0	0.0	4.3500000000000005	3.915
KNNRAM	K	N	N	R	A	M	248.875	0.0	0.0	0.0	13.75	12.375
KNNRAL	K	N	N	R	A	L	446.165	0.0	0.0	0.0	24.650000000000002	22.185
KNNRLP	K	N	N	R	L	P	46.155	0.0	0.0	0.0	2.5500000000000003	2.295
KNNRLM	K	N	N	R	L	M	228.06	0.0	0.0	0.0	12.600000000000001	11.34
KNNRLL	K	N	N	R	L	L	222.63	0.0	0.0	0.0	12.3	11.07
KNOLWL	K	N	O	L	W	L	76.02	0.0	0.0	0.0	4.2	3.78
KNOLCL	K	N	O	L	C	L	77.83	0.0	0.0	0.0	4.3	3.8699999999999997
KNOHWM	K	N	O	H	W	M	102.265	0.0	0.0	0.0	5.65	5.085
KNOHWL	K	N	O	H	W	L	233.49	0.0	0.0	0.0	12.9	11.61
KNOHCL	K	N	O	H	C	L	192.765	0.0	0.0	0.0	10.65	9.584999999999999
KNOHIM	K	N	O	H	I	M	117.65	0.0	0.0	0.0	6.5	5.85
KNOHIL	K	N	O	H	I	L	109.50500000000001	0.0	0.0	0.0	6.050000000000001	5.444999999999999
KNOHAM	K	N	O	H	A	M	72.4	0.0	0.0	0.0	4.0	3.5999999999999996
KNOHAL	K	N	O	H	A	L	52.49	0.0	0.0	0.0	2.9000000000000004	2.61
KNOHLM	K	N	O	H	L	M	66.97	0.0	0.0	0.0	3.7	3.33
KNOCPM	K	N	O	C	P	M	246.15999999999997	0.0	0.0	0.0	13.600000000000001	12.24
KNOCPL	K	N	O	C	P	L	442.545	0.0	0.0	0.0	24.450000000000003	22.005
KNOCDM	K	N	O	C	D	M	89.595	0.0	0.0	0.0	4.95	4.455
KNOCDL	K	N	O	C	D	L	272.405	0.0	0.0	0.0	15.05	13.545
KNOCWM	K	N	O	C	W	M	228.06	0.0	0.0	0.0	12.600000000000001	11.34
KNOCWL	K	N	O	C	W	L	438.925	0.0	0.0	0.0	24.25	21.825
KNOCCM	K	N	O	C	C	M	103.17	0.0	0.0	0.0	5.7	5.13
KNOCCL	K	N	O	C	C	L	329.42	0.0	0.0	0.0	18.2	16.38
KNOCIM	K	N	O	C	I	M	248.875	0.0	0.0	0.0	13.75	12.375
KNOCIL	K	N	O	C	I	L	428.065	0.0	0.0	0.0	23.650000000000002	21.285
KNOCAM	K	N	O	C	A	M	134.845	0.0	0.0	0.0	7.45	6.705
KNOCAL	K	N	O	C	A	L	120.365	0.0	0.0	0.0	6.65	5.984999999999999
KNOCLM	K	N	O	C	L	M	100.455	0.0	0.0	0.0	5.550000000000001	4.995
KNOCLL	K	N	O	C	L	L	103.17	0.0	0.0	0.0	5.7	5.13
KNORPS	K	N	O	R	P	S	71.495	0.0	0.0	0.0	3.95	3.5549999999999997
KNORPM	K	N	O	R	P	M	1110.4350000000002	0.0	0.0	0.0	61.35	55.214999999999996
KNORPL	K	N	O	R	P	L	3006.4100000000003	0.0	0.0	0.0	166.10000000000002	149.48999999999998
KNORDM	K	N	O	R	D	M	1299.58	0.0	0.0	0.0	71.8	64.62
KNORDL	K	N	O	R	D	L	2719.525	0.0	0.0	0.0	150.25	135.225
KNORWP	K	N	O	R	W	P	225.345	0.0	0.0	0.0	12.450000000000001	11.205
KNORWM	K	N	O	R	W	M	1696.875	0.0	0.0	0.0	93.75	84.375
KNORWL	K	N	O	R	W	L	3467.96	0.0	0.0	0.0	191.60000000000002	172.44
KNORCP	K	N	O	R	C	P	47.965	0.0	0.0	0.0	2.6500000000000004	2.385
KNORCM	K	N	O	R	C	M	668.795	0.0	0.0	0.0	36.95	33.254999999999995
KNORCL	K	N	O	R	C	L	2194.625	0.0	0.0	0.0	121.25	109.125
KNORIP	K	N	O	R	I	P	149.325	0.0	0.0	0.0	8.25	7.425
KNORIM	K	N	O	R	I	M	1323.1100000000001	0.0	0.0	0.0	73.10000000000001	65.78999999999999
KNORIL	K	N	O	R	I	L	1311.345	0.0	0.0	0.0	72.45	65.205
KNORAM	K	N	O	R	A	M	425.35	0.0	0.0	0.0	23.5	21.15
KNORAL	K	N	O	R	A	L	736.67	0.0	0.0	0.0	40.7	36.629999999999995
KNORLM	K	N	O	R	L	M	289.6	0.0	0.0	0.0	16.0	14.399999999999999
KNORLL	K	N	O	R	L	L	238.015	0.0	0.0	0.0	13.15	11.834999999999999
KNPLWL	K	N	P	L	W	L	65.16000000000001	0.0	0.0	0.0	3.6	3.2399999999999998
KNPHIP	K	N	P	H	I	P	93.21499999999999	0.0	0.0	0.0	5.15	4.635
KNPHIM	K	N	P	H	I	M	62.445	0.0	0.0	0.0	3.45	3.105
KNPHIL	K	N	P	H	I	L	176.475	0.0	0.0	0.0	9.75	8.775
KNPHAM	K	N	P	H	A	M	77.83	0.0	0.0	0.0	4.3	3.8699999999999997
KNPCPM	K	N	P	C	P	M	412.68	0.0	0.0	0.0	22.8	20.52
KNPCPL	K	N	P	C	P	L	450.69	0.0	0.0	0.0	24.900000000000002	22.41
KNPCDM	K	N	P	C	D	M	228.965	0.0	0.0	0.0	12.65	11.385
KNPCDL	K	N	P	C	D	L	266.07	0.0	0.0	0.0	14.700000000000001	13.229999999999999
KNPCWP	K	N	P	C	W	P	55.205000000000005	0.0	0.0	0.0	3.0500000000000003	2.745
KNPCWM	K	N	P	C	W	M	323.085	0.0	0.0	0.0	17.85	16.064999999999998
KNPCWL	K	N	P	C	W	L	918.575	0.0	0.0	0.0	50.75	45.675
KNPCCM	K	N	P	C	C	M	178.285	0.0	0.0	0.0	9.850000000000001	8.865
KNPCCL	K	N	P	C	C	L	598.205	0.0	0.0	0.0	33.050000000000004	29.744999999999997
KNPCIP	K	N	P	C	I	P	119.46000000000001	0.0	0.0	0.0	6.6000000000000005	5.9399999999999995
KNPCIM	K	N	P	C	I	M	644.36	0.0	0.0	0.0	35.6	32.04
KNPCIL	K	N	P	C	I	L	675.13	0.0	0.0	0.0	37.300000000000004	33.57
KNPCAM	K	N	P	C	A	M	216.29500000000002	0.0	0.0	0.0	11.950000000000001	10.754999999999999
KNPCAL	K	N	P	C	A	L	238.92000000000002	0.0	0.0	0.0	13.200000000000001	11.879999999999999
KNPCLM	K	N	P	C	L	M	485.08	0.0	0.0	0.0	26.8	24.119999999999997
KNPCLL	K	N	P	C	L	L	295.03	0.0	0.0	0.0	16.3	14.67
KNPRPS	K	N	P	R	P	S	75.115	0.0	0.0	0.0	4.15	3.735
KNPRPM	K	N	P	R	P	M	1350.26	0.0	0.0	0.0	74.60000000000001	67.14
KNPRPL	K	N	P	R	P	L	1836.245	0.0	0.0	0.0	101.45	91.30499999999999
KNPRDM	K	N	P	R	D	M	667.89	0.0	0.0	0.0	36.9	33.21
KNPRDL	K	N	P	R	D	L	1265.1899999999998	0.0	0.0	0.0	69.9	62.91
KNPRWP	K	N	P	R	W	P	287.79	0.0	0.0	0.0	15.9	14.309999999999999
KNPRWM	K	N	P	R	W	M	972.875	0.0	0.0	0.0	53.75	48.375
KNPRWL	K	N	P	R	W	L	2133.085	0.0	0.0	0.0	117.85000000000001	106.065
KNPRCM	K	N	P	R	C	M	343.9	0.0	0.0	0.0	19.0	17.099999999999998
KNPRCL	K	N	P	R	C	L	833.505	0.0	0.0	0.0	46.050000000000004	41.445
